N0200	16 37 12.29	+01 49 33.0	11.19	 0.444	213.60	  154.4	    -7.6
N0201	16 46 08.10	+00 45 36.7	11.81	 0.290	215.00	   24.3	  -118.7
N0202	16 50 07.65	+00 58 43.8	11.17	 0.500	293.90	  -64.0	  -365.2
N0203	16 48 49.16	+01 22 21.8	10.89	 0.839	208.50	 -126.0	   -84.6
N0204	16 59 11.85	+01 33 03.7	11.04	 0.602	256.10	   58.0	   135.0
N0205	16 35 09.60	+02 54 08.2	11.13	 1.060	380.80	  163.0	    72.6
N0206	16 46 27.19	+02 01 14.1	11.41	 0.518	201.70	   90.7	    64.8
N0207	16 56 08.64	+02 49 46.5	11.25	 0.731	221.20	  430.1	   296.0
N0208	16 56 32.55	+03 44 41.6	10.74	 1.569	273.40	 -134.7	   -17.4
N0209	16 33 07.80	+05 37 19.0	11.33	 0.506	215.30	  122.4	    17.6
N0210	16 40 11.07	+05 36 26.7	10.75	 1.050	234.30	 -234.0	  -209.1
N0211	16 53 45.65	+04 43 29.5	10.70	 1.734	344.50	 -424.2	    70.8
N0212	16 30 41.95	+06 52 46.7	10.77	 0.503	242.10	    8.3	   115.9
N0213	16 38 44.75	+07 21 54.0	11.26	 0.700	233.10	 -116.5	   -65.0
N0214	16 44 09.84	+07 08 00.6	10.94	 0.767	231.80	  260.2	  -153.2
N0215	16 46 49.32	+06 33 19.6	11.32	 0.509	207.40	  273.7	  -162.6
N0216	16 58 54.44	+05 56 04.6	10.65	 1.150	208.10	  -46.7	  -185.6
N0217	17 00 35.96	+01 11 49.6	11.31	 0.729	239.40	 -224.4	   148.2
N0218	17 04 42.99	+03 42 49.3	11.13	 0.274	210.30	   40.8	   -60.0
N0219	17 05 09.21	+02 29 33.2	11.09	 1.069	268.80	  -33.9	    39.3
N0220	17 11 18.60	+02 56 12.2	11.31	 0.594	214.60	   25.2	   -30.6
N0221	17 19 37.43	+03 17 29.2	11.39	 0.516	226.80	  123.6	    22.7
N0222	17 24 32.03	+04 42 39.7	11.26	 0.436	225.40	   56.3	   -37.1
N0223	17 01 47.55	+06 06 57.6	11.10	 0.795	331.90	 -509.0	     1.1
N0224	17 13 45.50	+06 13 54.3	11.11	 0.751	284.40	 -106.6	  -199.6
N0225	17 12 36.29	+06 14 45.3	10.90	 0.793	212.10	   42.7	   -59.5
N0226	17 26 10.80	+06 59 55.4	10.68	 1.120	224.40	  118.2	    18.2
N0227	17 23 50.56	+06 58 02.0	11.01	 0.597	215.80	    9.8	   -21.6
N0228	17 31 08.15	+00 20 20.0	10.59	 1.743	258.50	 -145.6	   -12.6
N0229	17 35 52.41	+01 17 20.0	11.33	 0.618	298.50	 -236.2	    53.5
N0230	17 31 28.16	+00 14 51.0	11.34	 1.003	263.40	  425.3	    56.7
N0231	17 48 15.79	+01 28 20.4	10.89	 0.558	223.30	  -75.9	    45.2
N0232	17 49 37.86	+05 15 00.6	10.78	 1.198	262.40	 -298.7	    34.5
N0233	17 46 35.40	+04 07 14.6	11.07	 0.625	223.40	  -35.3	   -11.9
N0234	17 59 29.84	+04 11 03.1	10.46	 1.025	200.00	 -213.8	   -46.6
N0235	17 35 27.55	+05 44 11.0	11.27	 0.741	251.00	  -22.4	   301.8
N0236	18 03 33.39	+02 40 35.5	11.03	 0.626	218.10	  -52.6	    73.4
N0237	18 02 58.40	+04 18 08.9	10.72	 0.473	205.60	  -39.6	    13.4
N0238	18 16 25.74	+04 17 40.5	10.67	 1.115	270.00	 -689.3	   768.5
N0239	18 07 47.66	+05 55 49.6	11.10	 0.715	229.20	 -388.2	  -155.8
N0240	18 34 23.84	+00 07 30.4	10.66	 0.793	206.80	  -54.2	   -73.2
N0241	18 38 50.30	+01 30 51.1	11.36	 0.198	363.10	   56.6	    55.2
N0242	18 55 16.56	+01 39 16.8	11.20	 0.752	218.30	   45.7	   -31.0
N0243	18 54 08.59	+02 27 23.2	11.08	 0.602	208.20	  174.8	   225.3
N0244	18 38 05.02	+05 03 39.6	10.94	 0.497	284.80	  108.9	   152.4
N0245	18 52 30.06	+03 52 24.8	11.26	 0.661	277.60	  144.5	   281.7
N0246	18 42 45.88	+06 03 56.8	11.32	 0.202	284.50	  -14.0	   122.4
N0247	19 11 11.72	+00 10 09.4	11.30	 1.347	300.80	  166.0	    18.3
N0248	19 20 42.71	+00 11 45.9	10.55	 1.390	223.90	 -399.1	    97.3
N0249	19 16 45.41	+00 09 20.3	10.95	 0.568	208.10	  283.3	   -30.2
N0250	19 20 07.76	+00 42 27.4	11.54	 0.382	274.80	 -305.3	  -181.5
N0251	19 07 07.87	+02 10 18.7	11.22	 0.492	219.90	  280.9	  -339.7
N0252	19 01 50.01	+02 09 40.6	10.70	 1.309	219.00	 -151.8	   -10.6
N0253	19 12 35.92	+03 25 24.9	11.14	 0.649	202.90	  173.1	    68.7
N0254	19 08 40.34	+01 56 45.4	11.51	 0.367	217.70	   20.9	   223.6
N0255	19 21 46.24	+03 06 44.7	10.81	 0.998	255.70	 -156.1	    46.8
N0256	19 24 44.00	+03 27 01.8	11.60	 0.834	490.80	 -320.8	   262.2
N0257	19 01 52.23	+04 52 23.7	11.12	 0.720	221.60	 -258.9	    71.9
N0258	19 17 39.86	+06 07 15.8	10.68	 1.253	200.60	 -283.0	   -61.7
N0259	19 22 34.10	+06 50 46.6	10.97	 0.693	233.20	   42.4	  -103.3
N0260	19 38 27.30	+00 05 23.6	11.02	 0.839	315.10	 -419.6	  -220.1
N0261	19 57 39.88	+01 35 19.0	10.45	 1.577	200.20	  -83.8	    11.6
N0262	19 44 40.68	+03 19 07.1	10.44	 1.957	213.60	 -104.8	  -153.9
N0263	19 50 19.99	+03 27 50.7	10.97	 0.622	256.60	  408.4	   126.8
N0264	19 52 04.85	+01 59 33.3	11.93	 0.480	213.60	 -187.3	  -315.3
N0265	19 53 11.03	+02 46 29.1	11.24	 0.679	213.40	  102.4	  -112.6
N0266	19 34 06.74	+04 33 50.4	10.81	 0.108	246.90	  133.2	     2.0
N0267	19 53 38.26	+05 27 44.8	11.31	 0.633	230.40	   -4.3	   -46.3
N0268	19 57 39.03	+04 57 08.6	11.48	 0.341	212.60	  -39.1	    23.0
N0269	19 58 37.06	+05 24 18.1	11.47	 0.424	210.00	    4.0	   -64.6
N0270	19 57 52.71	+04 13 33.8	10.67	 1.108	261.30	 -303.5	  -273.8
N0271	19 36 10.65	+07 28 48.0	10.85	 0.541	209.20	 -267.8	  -118.0
N0272	19 37 22.94	+07 02 47.0	11.43	 0.335	309.80	 -165.1	  -376.2
N0273	19 52 07.19	+07 28 06.2	11.01	 0.693	229.90	  396.1	   420.9
N0274	19 48 26.19	+06 46 02.6	10.30	 1.172	207.30	  170.9	   -52.4
N0275	19 54 26.55	+06 53 35.1	10.87	 1.450	216.60	  -70.3	   -43.9
N0276	19 58 17.96	+06 12 56.2	11.17	 0.576	370.10	 -256.4	  -127.7
N0277	19 58 24.97	+05 43 41.3	11.37	 0.361	265.40	   97.1	   -94.8
N0278	20 06 45.47	+01 18 20.5	10.49	 1.475	220.90	  -54.1	  -120.9
N0279	20 04 02.14	+01 43 41.5	10.84	 1.135	496.10	  469.1	  -275.4
N0280	20 06 15.70	+00 43 20.4	10.99	 0.930	220.90	 -100.8	   246.4
N0281	20 09 35.55	+01 51 02.6	10.83	 1.567	233.30	  450.3	   320.5
N0282	20 18 59.26	+00 13 51.3	11.19	 0.747	255.00	  125.3	   -23.2
N0283	20 15 14.98	+01 16 22.8	11.46	 0.550	304.40	  652.9	   135.8
N0284	20 24 31.08	+01 08 20.0	11.21	 0.617	237.70	  249.8	   -47.6
N0285	20 01 48.39	+01 55 47.5	10.96	 0.933	266.70	  162.8	   -70.8
N0286	20 03 15.18	+02 35 26.2	10.53	 0.811	217.00	  -40.9	    75.2
N0287	20 05 19.29	+02 15 25.3	10.73	 1.082	243.50	 -148.9	   140.9
N0288	20 04 41.79	+02 59 28.4	11.09	 0.118	314.70	  161.0	  -658.0
N0289	20 10 47.18	+03 37 57.4	11.35	 0.633	278.90	  224.8	   -87.0
N0290	20 20 37.90	+02 33 05.1	10.79	 0.749	205.40	  -12.3	   -39.9
N0291	20 21 26.40	+03 11 25.5	10.64	 0.325	201.90	  192.5	    59.1
N0292	20 24 34.41	+03 16 36.1	10.88	 1.032	250.10	 -125.4	  -336.1
N0293	20 02 36.02	+03 51 31.5	11.15	 0.922	249.80	  938.9	    46.0
N0294	20 07 19.94	+05 12 10.0	10.95	 0.972	246.60	  348.7	    98.1
N0295	20 09 29.02	+04 34 09.2	12.46	-0.656	231.60	  437.1	    -1.6
N0296	20 12 26.01	+04 40 29.1	11.37	 0.394	258.50	   66.9	    18.1
N0297	20 24 18.69	+04 41 29.3	11.57	 0.545	341.00	  406.1	   175.7
N0298	20 00 28.94	+07 18 24.6	11.21	 0.270	266.10	  -40.0	   -15.6
N0299	20 02 35.01	+07 14 22.2	10.98	 0.774	246.30	  252.8	   -85.3
N0300	20 01 52.68	+06 58 12.9	11.22	 0.372	214.00	   42.3	   108.6
N0301	20 09 43.02	+06 21 55.4	10.94	 1.083	492.30	  271.9	    19.5
N0302	20 18 39.92	+06 28 53.6	10.81	 0.854	235.80	   64.0	   -64.2
N0303	20 36 47.11	+01 18 19.4	10.88	 1.252	232.80	  400.2	  -128.0
N0304	20 54 03.32	+00 05 35.1	10.74	 1.113	208.80	  -31.8	   -32.9
N0305	20 58 36.42	+00 29 43.6	10.66	 1.392	378.70	  112.6	    75.9
N0306	20 36 55.19	+02 07 19.3	10.89	 0.876	244.70	   41.7	   -90.2
N0307	20 40 51.76	+02 52 27.4	11.30	 0.586	259.70	 -103.4	  -104.0
N0308	20 39 17.85	+02 39 04.8	11.09	 0.430	238.50	   51.1	    59.3
N0309	20 41 27.13	+02 22 45.9	11.73	 0.097	238.10	  303.1	  -410.8
N0310	20 38 06.68	+02 27 21.6	11.56	 0.200	234.60	  135.7	   -35.0
N0311	20 51 36.10	+01 57 01.6	11.50	 0.466	229.80	   37.1	    14.9
N0312	20 54 52.72	+03 27 27.4	10.87	 1.098	354.00	  233.4	    47.6
